date,series,value,confidence_95,lower_95,upper_95
2016-09-01,historical,1.0142322252486349,0.0,1.0142322252486349,1.0142322252486349
2016-10-01,historical,1.011358028472562,0.0,1.011358028472562,1.011358028472562
2016-11-01,historical,1.0190847643198386,0.0,1.0190847643198386,1.0190847643198386
2016-12-01,historical,1.0300217095159236,0.0,1.0300217095159236,1.0300217095159236
2017-01-01,historical,1.038432866739429,0.0,1.038432866739429,1.038432866739429
2017-02-01,historical,1.0335588672034337,0.0,1.0335588672034337,1.0335588672034337
2017-03-01,historical,1.0274284807700553,0.0,1.0274284807700553,1.0274284807700553
2017-04-01,historical,1.0225908053561956,0.0,1.0225908053561956,1.0225908053561956
2017-05-01,historical,1.0172090345478546,0.0,1.0172090345478546,1.0172090345478546
2017-06-01,historical,1.0147167179762615,0.0,1.0147167179762615,1.0147167179762615
2017-07-01,historical,1.0141398766650493,0.0,1.0141398766650493,1.0141398766650493
2017-08-01,historical,1.0127691877700549,0.0,1.0127691877700549,1.0127691877700549
2017-09-01,historical,1.0120239582588813,0.0,1.0120239582588813,1.0120239582588813
2017-10-01,historical,1.0114969355614882,0.0,1.0114969355614882,1.0114969355614882
2017-11-01,historical,1.0040222382939108,0.0,1.0040222382939108,1.0040222382939108
2017-12-01,historical,0.9936313411850625,0.0,0.9936313411850625,0.9936313411850625
2018-01-01,historical,0.9812472971527423,0.0,0.9812472971527423,0.9812472971527423
2018-02-01,historical,0.9760282521918365,0.0,0.9760282521918365,0.9760282521918365
2018-03-01,historical,0.9703152436164304,0.0,0.9703152436164304,0.9703152436164304
2018-04-01,historical,0.9652099553890906,0.0,0.9652099553890906,0.9652099553890906
2018-05-01,historical,0.9639477177250492,0.0,0.9639477177250492,0.9639477177250492
2018-06-01,historical,0.9674594217361613,0.0,0.9674594217361613,0.9674594217361613
2018-07-01,historical,0.9779528270142127,0.0,0.9779528270142127,0.9779528270142127
2018-08-01,historical,0.9848562674839112,0.0,0.9848562674839112,0.9848562674839112
2018-09-01,historical,0.9895413505059331,0.0,0.9895413505059331,0.9895413505059331
2018-10-01,historical,0.9955555488028818,0.0,0.9955555488028818,0.9955555488028818
2018-11-01,historical,0.9991682087150471,0.0,0.9991682087150471,0.9991682087150471
2018-12-01,historical,1.000175755401928,0.0,1.000175755401928,1.000175755401928
2019-01-01,historical,1.0006399751695634,0.0,1.0006399751695634,1.0006399751695634
2019-02-01,historical,1.0010854441158172,0.0,1.0010854441158172,1.0010854441158172
2019-03-01,historical,1.0036123178470917,0.0,1.0036123178470917,1.0036123178470917
2019-04-01,historical,1.0081211316800887,0.0,1.0081211316800887,1.0081211316800887
2019-05-01,historical,1.0226176881035602,0.0,1.0226176881035602,1.0226176881035602
2019-06-01,historical,1.0307109298414265,0.0,1.0307109298414265,1.0307109298414265
2019-07-01,historical,1.036293152835299,0.0,1.036293152835299,1.036293152835299
2019-08-01,historical,1.0492189074971436,0.0,1.0492189074971436,1.0492189074971436
2019-09-01,historical,1.055205505423301,0.0,1.055205505423301,1.055205505423301
2019-10-01,historical,1.0558017265182749,0.0,1.0558017265182749,1.0558017265182749
2019-11-01,historical,1.0517514887653248,0.0,1.0517514887653248,1.0517514887653248
2019-12-01,historical,1.0511635073492231,0.0,1.0511635073492231,1.0511635073492231
2020-01-01,historical,1.047655702154329,0.0,1.047655702154329,1.047655702154329
2020-02-01,historical,1.0531042118001241,0.0,1.0531042118001241,1.0531042118001241
2020-03-01,historical,1.0639623518672354,0.0,1.0639623518672354,1.0639623518672354
2020-04-01,historical,1.0729397535742304,0.0,1.0729397535742304,1.0729397535742304
2020-05-01,historical,1.0801453228006406,0.0,1.0801453228006406,1.0801453228006406
2020-06-01,historical,1.080191309947916,0.0,1.080191309947916,1.080191309947916
2020-07-01,historical,1.0772477978562944,0.0,1.0772477978562944,1.0772477978562944
2020-08-01,historical,1.0719598493051214,0.0,1.0719598493051214,1.0719598493051214
2020-09-01,historical,1.0661021568949647,0.0,1.0661021568949647,1.0661021568949647
2020-10-01,historical,1.0528630585328125,0.0,1.0528630585328125,1.0528630585328125
2020-11-01,historical,1.0361176061986708,0.0,1.0361176061986708,1.0361176061986708
2020-12-01,historical,1.0186024000658902,0.0,1.0186024000658902,1.0186024000658902
2021-01-01,historical,1.006973855230495,0.0,1.006973855230495,1.006973855230495
2021-02-01,historical,1.0026452377295265,0.0,1.0026452377295265,1.0026452377295265
2021-03-01,historical,1.0047845385795362,0.0,1.0047845385795362,1.0047845385795362
2021-04-01,historical,1.003169744852205,0.0,1.003169744852205,1.003169744852205
2021-05-01,historical,1.0030786113637098,0.0,1.0030786113637098,1.0030786113637098
2021-06-01,historical,1.00248446643462,0.0,1.00248446643462,1.00248446643462
2021-07-01,historical,1.0081431999977433,0.0,1.0081431999977433,1.0081431999977433
2021-08-01,historical,1.0164861787689414,0.0,1.0164861787689414,1.0164861787689414
2021-09-01,historical,1.0247904153502154,0.0,1.0247904153502154,1.0247904153502154
2021-10-01,historical,1.0341602768288054,0.0,1.0341602768288054,1.0341602768288054
2021-11-01,historical,1.0407433090418905,0.0,1.0407433090418905,1.0407433090418905
2021-12-01,historical,1.0455415878236638,0.0,1.0455415878236638,1.0455415878236638
2022-01-01,historical,1.05168324881322,0.0,1.05168324881322,1.05168324881322
2022-02-01,historical,1.0571421487354544,0.0,1.0571421487354544,1.0571421487354544
2022-03-01,historical,1.0670406947142907,0.0,1.0670406947142907,1.0670406947142907
2022-04-01,historical,1.0769989349991802,0.0,1.0769989349991802,1.0769989349991802
2022-05-01,historical,1.0940244428655876,0.0,1.0940244428655876,1.0940244428655876
2022-06-01,historical,1.1079430584302834,0.0,1.1079430584302834,1.1079430584302834
2022-07-01,historical,1.1257347068947727,0.0,1.1257347068947727,1.1257347068947727
2022-08-01,historical,1.1411457967761287,0.0,1.1411457967761287,1.1411457967761287
2022-09-01,historical,1.1715260926388333,0.0,1.1715260926388333,1.1715260926388333
2022-10-01,historical,1.2021854814298791,0.0,1.2021854814298791,1.2021854814298791
2022-11-01,historical,1.2068909414851607,0.0,1.2068909414851607,1.2068909414851607
2022-12-01,historical,1.192003754799972,0.0,1.192003754799972,1.192003754799972
2023-01-01,historical,1.1684665868115844,0.0,1.1684665868115844,1.1684665868115844
2023-02-01,historical,1.1582821379683081,0.0,1.1582821379683081,1.1582821379683081
2023-03-01,historical,1.1605247573068809,0.0,1.1605247573068809,1.1605247573068809
2023-04-01,historical,1.1659193598266189,0.0,1.1659193598266189,1.1659193598266189
2023-05-01,historical,1.1718918599208314,0.0,1.1718918599208314,1.1718918599208314
2023-06-01,historical,1.1676356368929937,0.0,1.1676356368929937,1.1676356368929937
2023-07-01,historical,1.1618680855869838,0.0,1.1618680855869838,1.1618680855869838
2023-08-01,historical,1.1664472049200338,0.0,1.1664472049200338,1.1664472049200338
2023-09-01,historical,1.1725988330256025,0.0,1.1725988330256025,1.1725988330256025
2023-10-01,historical,1.1825885384732535,0.0,1.1825885384732535,1.1825885384732535
2023-11-01,historical,1.1787873831520932,0.0,1.1787873831520932,1.1787873831520932
2023-12-01,historical,1.1744097082080978,0.0,1.1744097082080978,1.1744097082080978
2024-01-01,historical,1.1765923203356874,0.0,1.1765923203356874,1.1765923203356874
2024-02-01,historical,1.180308416791402,0.0,1.180308416791402,1.180308416791402
2024-03-01,historical,1.1826284387957975,0.0,1.1826284387957975,1.1826284387957975
2024-04-01,historical,1.1942000511605162,0.0,1.1942000511605162,1.1942000511605162
2024-05-01,historical,1.2016466648953448,0.0,1.2016466648953448,1.2016466648953448
2024-06-01,historical,1.2108072596211563,0.0,1.2108072596211563,1.2108072596211563
2024-07-01,historical,1.2180901572801708,0.0,1.2180901572801708,1.2180901572801708
2024-08-01,historical,1.2153592155225361,0.0,1.2153592155225361,1.2153592155225361
2024-09-01,historical,1.2082701801321472,0.0,1.2082701801321472,1.2082701801321472
2024-10-01,historical,1.2103199318272262,0.0,1.2103199318272262,1.2103199318272262
2024-11-01,historical,1.2204274319811772,0.0,1.2204274319811772,1.2204274319811772
2024-12-01,historical,1.2384948305154295,0.0,1.2384948305154295,1.2384948305154295
2025-01-01,historical,1.2568657905599463,0.0,1.2568657905599463,1.2568657905599463
2025-02-01,historical,1.266985460370003,0.0,1.266985460370003,1.266985460370003
2025-03-01,historical,1.2771199027996698,0.0,1.2771199027996698,1.2771199027996698
2025-04-01,historical,1.2808285384182148,0.0,1.2808285384182148,1.2808285384182148
2025-05-01,historical,1.270080755532826,0.0,1.270080755532826,1.270080755532826
2025-06-01,historical,1.2551809720028269,0.0,1.2551809720028269,1.2551809720028269
2025-07-01,historical,1.246966169000724,0.0,1.246966169000724,1.246966169000724
2025-08-01,historical,1.2450834068078358,0.0,1.2450834068078358,1.2450834068078358
2025-09-01,historical,1.2443466987451612,0.0,1.2443466987451612,1.2443466987451612
2025-10-01,historical,1.2522760192544335,0.0,1.2522760192544335,1.2522760192544335
2025-11-01,historical,1.267042941469029,0.0,1.267042941469029,1.267042941469029
2025-12-01,historical,1.2799590915300179,0.0,1.2799590915300179,1.2799590915300179
2026-01-01,forecast,1.2733137498058946,5.279476861484623e-05,1.2732609550372798,1.2733665445745095
2026-02-01,forecast,1.2691776491726927,8.77759597429281e-05,1.2690898732129499,1.2692654251324356
2026-03-01,forecast,1.2667208235505223,0.00012023674764248383,1.2666005868028798,1.2668410602981648
2026-04-01,forecast,1.2644955426039235,0.00016655245678370313,1.2643289901471397,1.2646620950607073
2026-05-01,forecast,1.2637000729445576,0.00019241399219634822,1.2635076589523613,1.2638924869367538
2026-06-01,forecast,1.2646370953295132,0.00021117430085647578,1.2644259210286568,1.2648482696303696
2026-07-01,forecast,1.2653255101900445,0.00023687435332621714,1.2650886358367182,1.2655623845433708
2026-08-01,forecast,1.266105418828364,0.0002596412553206356,1.2658457775730434,1.2663650600836847
2026-09-01,forecast,1.2683125081954074,0.00027707411007581547,1.2680354340853317,1.2685895823054831
2026-10-01,forecast,1.2696090513824274,0.00028937171368977066,1.2693196796687376,1.2698984230961172
2026-11-01,forecast,1.2693039932860712,0.00028738746044173417,1.2690166058256296,1.269591380746513
2026-12-01,forecast,1.2700233167226331,0.0002799072499542417,1.269743409472679,1.2703032239725873
